n,Lambda,Condition,Lambda_2,Covariate Condition
2342,0.0003842105263157895,287.28192016199904,0.0028947368421052624,172.8992743229714
2347,0.0003842105263157895,286.9149175779688,0.0028947368421052624,172.91167197316892
2352,0.00033684210526315785,327.98131915016614,0.0033684210526315787,147.73975796875703
2356,0.00033684210526315785,324.17795390325193,0.0028947368421052624,171.36508666890586
2361,0.00033684210526315785,329.65290007388717,0.002421052631578947,206.6083014931349
2366,0.00033684210526315785,329.13640427991686,0.0019473684210526317,255.76679997914925
2371,0.0003842105263157895,290.0190108406042,0.0033684210526315787,150.191234351589
2376,0.00033684210526315785,327.46038515432764,0.0028947368421052624,172.330586997824
2381,0.00033684210526315785,325.0337100274162,0.002421052631578947,206.75740869809133
2385,0.00033684210526315785,323.7286168307379,0.0028947368421052624,172.26953733217547
2390,0.0003842105263157895,284.5800179606254,0.0028947368421052624,172.07858646006642
2395,0.00033684210526315785,328.21413709038785,0.002421052631578947,206.8788261392375
2400,0.0003842105263157895,287.6905084215691,0.0028947368421052624,172.16563112495646
2405,0.0003842105263157895,288.5657153896482,0.002421052631578947,206.01373350252692
2410,0.00033684210526315785,325.21304118794865,0.002421052631578947,204.43579140739305
2414,0.00033684210526315785,328.5797302455936,0.002421052631578947,206.29927452170404
2419,0.0003842105263157895,289.0610185601563,0.002421052631578947,206.15042031086338
2424,0.00033684210526315785,328.8949267680836,0.0028947368421052624,172.44023421571188
2429,0.0003842105263157895,287.42444685190765,0.002421052631578947,205.6646026269621
2434,0.0002894736842105263,378.8148386693255,0.0028947368421052624,172.5453294328783
2439,0.0003842105263157895,288.5076463528824,0.0033684210526315787,149.24751157619525
2443,0.0003842105263157895,281.5172095592552,0.0028947368421052624,170.50979781017156
2448,0.0003842105263157895,283.6721699908462,0.0033684210526315787,147.53257929635464
2453,0.00033684210526315785,325.28162955075516,0.0028947368421052624,172.23791771336454
2458,0.00033684210526315785,332.3542695535846,0.0028947368421052624,174.30926502720837
2463,0.00033684210526315785,328.5630474504079,0.002421052631578947,206.7992443294429
2468,0.00033684210526315785,325.0113188672008,0.0028947368421052624,173.2129706549654
2472,0.00033684210526315785,324.11725856119864,0.002421052631578947,204.9120273693409
2477,0.00033684210526315785,329.4837978595447,0.0028947368421052624,173.29924680102198
2482,0.00033684210526315785,325.2845901827075,0.0028947368421052624,171.99733278627377
2487,0.00033684210526315785,321.9856388689497,0.002421052631578947,205.4733383524527
2492,0.00033684210526315785,326.4222897172409,0.0028947368421052624,172.0634714590948
2497,0.00033684210526315785,329.8975227122379,0.002421052631578947,207.89273365059896
2501,0.00033684210526315785,325.3415768945954,0.0028947368421052624,172.2037244317684
2506,0.0002894736842105263,385.79564332853397,0.0033684210526315787,149.35006692812271
2511,0.0003842105263157895,286.032964494843,0.002421052631578947,205.72827553397966
2516,0.00033684210526315785,326.4220203079316,0.0028947368421052624,173.2219680865961
2521,0.0002894736842105263,379.02042969285236,0.0019473684210526317,257.6432671223275
2526,0.00033684210526315785,329.94527529075833,0.002421052631578947,206.16856746933513
2530,0.00033684210526315785,330.6907268332386,0.0033684210526315787,149.02294785375133
2535,0.00033684210526315785,323.00147677143656,0.0028947368421052624,171.59042233361453
2540,0.00033684210526315785,326.4023056869754,0.0028947368421052624,173.1127463604038
2545,0.0003842105263157895,288.8570431511684,0.002421052631578947,206.35516218907625
2550,0.0003842105263157895,280.89123895200004,0.002421052631578947,205.04958269195387
2555,0.00033684210526315785,327.93536465030814,0.002421052631578947,205.58288677607027
2559,0.0002894736842105263,381.99981606383733,0.002421052631578947,207.00183600256966
2564,0.00033684210526315785,325.2550842803545,0.002421052631578947,205.3410608220687
2569,0.0002894736842105263,376.8617914349935,0.002421052631578947,204.7109818042679
2574,0.00033684210526315785,324.3073579813892,0.0028947368421052624,171.94275850125072
2579,0.00033684210526315785,330.55591427825897,0.0033684210526315787,149.74334829787446
2584,0.0002894736842105263,378.92423074932015,0.002421052631578947,207.3583696117797
2589,0.00033684210526315785,329.1106601450722,0.0019473684210526317,255.88865594427438
2593,0.00033684210526315785,328.0283943349154,0.002421052631578947,207.44308749943613
2598,0.00033684210526315785,325.9398480182976,0.0028947368421052624,172.35593656831878
2603,0.00033684210526315785,327.3720295355996,0.002421052631578947,206.89136308811376
2608,0.00033684210526315785,329.30971408372267,0.0028947368421052624,173.34304061424686
2613,0.00033684210526315785,328.6914468585436,0.0028947368421052624,173.28774244506286
2618,0.00033684210526315785,326.7153118391102,0.002421052631578947,205.53226801126107
2622,0.00033684210526315785,324.73992089600193,0.002421052631578947,205.6484050680955
2627,0.00033684210526315785,327.2240587069941,0.0028947368421052624,172.4995482439551
2632,0.0002894736842105263,379.0870574450139,0.0028947368421052624,172.5745447286153
2637,0.00033684210526315785,326.5389239666747,0.002421052631578947,207.3130843042616
2642,0.0002894736842105263,376.7451264921703,0.002421052631578947,204.8842322796569
2647,0.00033684210526315785,326.7098501740009,0.002421052631578947,205.48242618261358
2651,0.00033684210526315785,328.7456048737508,0.0019473684210526317,256.3080869451804
2656,0.00033684210526315785,326.6808862029272,0.0028947368421052624,172.3393039773246
2661,0.00033684210526315785,329.124957268068,0.002421052631578947,207.2498184354023
2666,0.00033684210526315785,324.76835456160813,0.002421052631578947,205.45810815672266
2671,0.0002894736842105263,381.9501743485657,0.002421052631578947,206.47937724166977
2676,0.00033684210526315785,325.8577681731861,0.002421052631578947,205.01988456422353
2680,0.00033684210526315785,324.60273848314677,0.0028947368421052624,171.69448994364478
2685,0.0002894736842105263,383.76259874626516,0.002421052631578947,206.55558529638978
2690,0.00033684210526315785,329.37022153082114,0.0028947368421052624,173.25570610550767
2695,0.00033684210526315785,327.19792786811155,0.002421052631578947,205.25991195679543
2700,0.0002894736842105263,380.1261139536868,0.002421052631578947,206.31504253332713
2705,0.0002894736842105263,377.5292796078607,0.002421052631578947,206.01767883681006
2709,0.0002894736842105263,379.2063922523377,0.002421052631578947,206.72757062084798
2714,0.0002894736842105263,383.5021492523711,0.0028947368421052624,173.24170393413044
2719,0.0002894736842105263,378.5508857725708,0.002421052631578947,206.1796996724401
2724,0.0002894736842105263,381.80307740787146,0.002421052631578947,207.01923184259937
2729,0.00033684210526315785,332.1140706864965,0.002421052631578947,208.2523469104405
2734,0.0002894736842105263,382.3394615901316,0.002421052631578947,206.70212046403148
2738,0.0002894736842105263,382.6355463432472,0.0019473684210526317,257.2770239498323
2743,0.0002894736842105263,380.6898331215311,0.002421052631578947,206.4509776152802
2748,0.00033684210526315785,326.74750332646835,0.002421052631578947,206.15467039691336
2753,0.00033684210526315785,325.15257571820575,0.0028947368421052624,172.5788534764482
2758,0.0002894736842105263,382.2418699194669,0.002421052631578947,207.1360583683698
2763,0.0002894736842105263,380.56900781585256,0.0019473684210526317,256.5802181806784
2767,0.00033684210526315785,328.4019664429935,0.002421052631578947,207.28145294844614
2772,0.0002894736842105263,379.55610100210856,0.002421052631578947,205.4423201736144
2777,0.0002894736842105263,380.46997794200627,0.0019473684210526317,255.39752555051726
2782,0.00033684210526315785,326.1755908249252,0.002421052631578947,205.90386493070727
2787,0.0002894736842105263,378.60124815640404,0.002421052631578947,205.41986520706394
2792,0.0002894736842105263,378.1729023737904,0.0019473684210526317,255.4401299195754
2796,0.0002894736842105263,381.39923136339917,0.0028947368421052624,172.44319515456155
2801,0.0002894736842105263,381.868927171172,0.0019473684210526317,257.1234245936295
2806,0.0002894736842105263,382.76674656691773,0.002421052631578947,207.59866742050968
2811,0.0002894736842105263,380.6409934416464,0.002421052631578947,206.53517210153683
2816,0.0002894736842105263,381.4500753621371,0.002421052631578947,206.36122533532716
2821,0.0002894736842105263,379.94221038122095,0.002421052631578947,206.81615379090638
2825,0.0002894736842105263,380.656446492114,0.002421052631578947,206.0614413726083
2830,0.0002894736842105263,382.9712996757503,0.002421052631578947,206.05244076238782
2835,0.00033684210526315785,328.31468032370094,0.002421052631578947,206.58326663591595
2840,0.0002894736842105263,381.22166829159926,0.002421052631578947,206.9131882446674
2845,0.0002894736842105263,379.8659178027841,0.002421052631578947,206.2781316233694
2850,0.0002894736842105263,380.62258566185653,0.002421052631578947,206.12958802388536
2854,0.0002894736842105263,380.33846768634913,0.002421052631578947,206.74745977332108
2859,0.0002894736842105263,381.2735285459929,0.0019473684210526317,256.49603205347745
2864,0.0002894736842105263,379.3533394377947,0.002421052631578947,206.01788777279623
2869,0.0002894736842105263,381.25109997421737,0.002421052631578947,206.62067271474842
2874,0.0002894736842105263,380.35932721443123,0.002421052631578947,206.6030717013758
2879,0.0002894736842105263,379.24146500551683,0.002421052631578947,205.92218118505923
2883,0.00033684210526315785,327.1858608144521,0.002421052631578947,206.189083443723
2888,0.0002894736842105263,379.0102015999157,0.002421052631578947,205.97454569975042
2893,0.0002894736842105263,380.8541005226827,0.002421052631578947,206.20079807792845
2898,0.0002894736842105263,381.31356617965804,0.002421052631578947,206.59650257936184
2903,0.0002894736842105263,380.01913333914376,0.002421052631578947,206.2296998734214
2908,0.0002894736842105263,380.6492081884848,0.002421052631578947,206.31697120280248
2913,0.0002894736842105263,380.5673874906331,0.002421052631578947,206.27556865227103
